,area,title,community,position,tax,total_price,unit_price,hhid,link,hourseType,hourseSize,direction,fitment,level,buildTime
93,南山,御景华城 68平方精装两房出售 地铁口物业,京基御景华城,赤尾,,426.0,62109.0,105113633995,https://sz.lianjia.com/ershoufang/105113633995.html,2室2厅,68.59,北,精装,高楼层(共34层),2005年
94,南山,曼海宁南区，精装三房，急售，低于指导价，看房方便。,潜龙曼海宁花园南区,上塘,房本满五年,580.0,66568.0,105114597047,https://sz.lianjia.com/ershoufang/105114597047.html,3室1厅,87.13,东南,精装,低楼层(共28层),2011年
95,南山,万象城 3房 方正户型 钥匙在手 价格美丽,都市名园,万象城,房本满五年,568.0,53005.0,105115015549,https://sz.lianjia.com/ershoufang/105115015549.html,3室1厅,107.16,西南,简装,低楼层(共32层),2000年
96,南山,吉祥来花园 1室1厅 东南,吉祥来花园,龙岗中心城,房本满五年,158.0,34779.0,105115057894,https://sz.lianjia.com/ershoufang/105115057894.html,1室1厅,45.43,东南,精装,高楼层(共14层),2003年
97,南山,满五唯一 仅1%契税 装修保养好 拎包入住,怡龙枫景园,龙岗双龙,房本满五年,250.0,33298.0,105115073482,https://sz.lianjia.com/ershoufang/105115073482.html,2室1厅,75.08,南,精装,低楼层(共26层),2011年
98,南山,端头位 东南向通风采光好 视野无遮挡 小两房地铁口,THETOWN乐城,大运新城,房本满五年,215.0,41659.0,105115080186,https://sz.lianjia.com/ershoufang/105115080186.html,2室1厅,51.61,东南 南,精装,高楼层(共33层),2014年
99,南山,地铁口精装大两房，满五唯一税费少，业主诚心出售！,特发和平里,上塘,房本满五年,520.0,61481.0,105115084568,https://sz.lianjia.com/ershoufang/105115084568.html,2室1厅,84.58,西北,精装,31层,2014年
100,南山,朝南小户型，满五红本房.花小钱买深圳就它了,丹梓龙庭,坪山,房本满五年,138.0,19977.0,105115083474,https://sz.lianjia.com/ershoufang/105115083474.html,2室2厅,69.08,南,毛坯,高楼层(共28层),2014年
101,南山,中楼层看公园两房，精装修，拎包入住，诚心卖,深业东岭二期,黄贝岭,房本满五年,479.0,69968.0,105115153695,https://sz.lianjia.com/ershoufang/105115153695.html,2室1厅,68.46,西北,精装,中楼层(共39层),2018年
102,南山,东方明珠城地铁口，精装两房，税费少，通风采光好,东方明珠城,龙岗中心城,房本满五年,230.0,32422.0,105115062581,https://sz.lianjia.com/ershoufang/105115062581.html,2室2厅,70.94,西南,简装,中楼层(共32层),2007年
103,南山,红本满五唯一 电梯大两房 容积低,幸福枫景,红山,房本满五年,400.0,49907.0,105115167584,https://sz.lianjia.com/ershoufang/105115167584.html,2室1厅,80.15,南,精装,中楼层(共9层),2009年
104,南山,华润城大两房低价诚售 特有的两卫户型东南向,华润城润府二期,科技园,房本满五年,1150.0,130062.0,105115078133,https://sz.lianjia.com/ershoufang/105115078133.html,2室1厅,88.42,东南,精装,36层,2017年
105,南山,正地铁口，保养装修好，满五唯一税费少，笋到家,星航华府一期,福永,房本满五年,389.0,49675.0,105115070438,https://sz.lianjia.com/ershoufang/105115070438.html,2室2厅,78.31,西北,精装,低楼层(共32层),2015年
106,南山,红本，满五唯一，装修漂亮，朝南，业主诚心出售,置地逸轩,春风路,房本满五年,277.8,59220.0,105115123383,https://sz.lianjia.com/ershoufang/105115123383.html,1室1厅,46.91,南,精装,低楼层(共33层),2005年
107,南山,地铁口  小两房   两房朝南   红本满五唯一,金竹园,蛇口,房本满五年,410.0,70690.0,105115157620,https://sz.lianjia.com/ershoufang/105115157620.html,2室1厅,58.0,东,简装,7层,1988年
108,南山,"业主自住实用适合居家的三房2厅一卫,双拼房",赛格ECO中心,布吉水径,,110.0,29900.0,105115262842,https://sz.lianjia.com/ershoufang/105115262842.html,3室2厅,36.79,南 北,精装,中楼层(共32层),2017年
109,南山,业主诚心出售，位于壹海城商圈，,诗宁大厦,沙头角,房本满五年,305.0,33356.0,105112575908,https://sz.lianjia.com/ershoufang/105112575908.html,3室2厅,91.44,西南,简装,32层,1994年
110,南山,深圳北站旁边 春华四季园朝南3房 位置安静,春华四季园一期,坂田,房本满五年,535.0,53753.0,105113637148,https://sz.lianjia.com/ershoufang/105113637148.html,3室1厅,99.53,南,精装,高楼层(共17层),2006年
111,南山,满五诚心出售，复式4+1房，使用率高南北通透 价格可谈,深业东城上邸,坪山,房本满五年,550.0,33133.0,105108740512,https://sz.lianjia.com/ershoufang/105108740512.html,6室3厅,166.0,南 北,精装,高楼层(共31层),2009年
112,南山,位置安静，看房方便，业主诚售，红本在手满五年,长乐花园,百花,房本满五年,1060.0,94064.0,105115058236,https://sz.lianjia.com/ershoufang/105115058236.html,3室2厅,112.69,东南,简装,中楼层(共29层),1995年
113,南山,本房满五唯一南向  带私家露台  业主自住装修,深房翠林苑,龙岗双龙,房本满五年,310.0,35575.0,105115156092,https://sz.lianjia.com/ershoufang/105115156092.html,3室2厅,87.14,东南,精装,低楼层(共32层),2018年
114,南山,景田西南区，南北通三房，安静双阳台，红本,景田西小区,景田,房本满五年,639.0,77483.0,105115134829,https://sz.lianjia.com/ershoufang/105115134829.html,3室1厅,82.47,南,其他,高楼层(共8层),1993年
