,area,title,community,position,tax,total_price,unit_price,hhid,link,hourseType,hourseSize,direction,fitment,level,buildTime
93,双井,双井东院 2室1厅 南,双井东院,双井,房本满五年,460.0,71451.0,101115523460,https://bj.lianjia.com/ershoufang/101115523460.html,2室1厅,64.38,南,简装,中楼层(共14层),板塔结合
94,双井,富力城B区 精装修两居室 中高楼层,富力城B区,双井,房本满五年,875.0,97277.0,101115887805,https://bj.lianjia.com/ershoufang/101115887805.html,2室1厅,89.95,北,精装,12层,2004年建
95,双井,九龙花园，满五唯一，东向视野采光好,九龙花园,双井,房本满五年,558.0,67678.0,101116880299,https://bj.lianjia.com/ershoufang/101116880299.html,2室1厅,82.45,东,精装,中楼层(共20层),2001年建
96,双井,"满五年唯一 西南北朝向，客厅270度观景采光,空中庭院",富力十号,双井,房本满五年,3700.0,162788.0,101115561212,https://bj.lianjia.com/ershoufang/101115561212.html,3室2厅,227.29,南 西 北,精装,10层,2012年建
97,双井,满5年唯1，中楼层  明卫  带车位,CBD总部公寓二期,双井,房本满五年,1140.0,99965.0,101115970454,https://bj.lianjia.com/ershoufang/101115970454.html,3室1厅,114.04,南 北,简装,24层,2005年建
98,双井,广渠路九龙山家园 南北两居室 视野好,九龙花园,双井,房本满五年,695.0,71909.0,101116632061,https://bj.lianjia.com/ershoufang/101116632061.html,2室2厅,96.65,南 北,精装,低楼层(共14层),1998年建
99,双井,中间层 南向正看小区花园 安静不临街 二次装修保养好,首城国际B区,双井,,965.0,108954.0,101115924759,https://bj.lianjia.com/ershoufang/101115924759.html,2室2厅,88.57,南,精装,低楼层(共28层),2010年建
100,双井,双井 九龙花园 后排两居 精装修 满五唯一,九龙花园,双井,房本满五年,706.0,57343.0,101116423725,https://bj.lianjia.com/ershoufang/101116423725.html,2室1厅,123.12,南 北,精装,低楼层(共22层),1999年建
101,双井,苹果南区 南北通透全明 三居 中高层 视野好 诚意出售,苹果社区南区,双井,房本满五年,1398.0,97091.0,101117110224,https://bj.lianjia.com/ershoufang/101117110224.html,3室2厅,143.99,南 北,精装,27层,2005年建
102,双井,首城东南向两居室，室内没有天井。看房方便，随时约,首城国际B区,双井,房本满五年,820.0,98629.0,101115585896,https://bj.lianjia.com/ershoufang/101115585896.html,2室1厅,83.14,东南,精装,底层(共28层),2010年建
103,双井,富力城D区 南北三居室 户型好，高楼层,富力城D区,双井,房本满五年,1870.0,118550.0,101115190939,https://bj.lianjia.com/ershoufang/101115190939.html,3室2厅,157.74,南 北,简装,26层,2005年建
104,双井,南北通透全明三居，房高3.1米，南观花园，北观中国尊,苹果社区南区,双井,房本满五年,1345.0,93410.0,101113223748,https://bj.lianjia.com/ershoufang/101113223748.html,3室1厅,143.99,南 北,精装,27层,2005年建
105,双井,层高5.4米、民水民电有燃气，上下2层使用面积，双卫,苹果社区北区,双井,房本满五年,630.0,101043.0,101117090809,https://bj.lianjia.com/ershoufang/101117090809.html,2室2厅,62.35,南,精装,12层,塔楼
106,双井,双井板块 小户型 适合刚需置业 年轻化小区 层高2.97米,苹果社区北区,双井,房本满五年,330.0,55781.0,101116709839,https://bj.lianjia.com/ershoufang/101116709839.html,1室0厅,59.16,北,简装,20层,塔楼
107,双井,富力城B区高层板楼复式 采光充足有阳台,富力城B区,双井,,2580.0,101424.0,101114482996,https://bj.lianjia.com/ershoufang/101114482996.html,5室2厅,254.38,南 北,精装,18层,2004年建
108,双井,国贸商圈  南向大一居  无遮挡 采光好,苹果社区北区,双井,房本满五年,560.0,59862.0,101115601979,https://bj.lianjia.com/ershoufang/101115601979.html,1室1厅,93.55,南,简装,21层,2008年建
109,双井,富力城A区，中高楼层观景房，满五唯一，诚意出售！,富力城A区,双井,房本满五年,945.0,109085.0,101111889632,https://bj.lianjia.com/ershoufang/101111889632.html,2室1厅,86.63,北,精装,26层,2004年建
110,双井,苹果社区南区朝南两居，重新装修，满两年，诚意出售,苹果社区南区,双井,,796.0,72695.0,101113960790,https://bj.lianjia.com/ershoufang/101113960790.html,2室1厅,109.5,南,精装,21层,2005年建
111,双井,观花园，三面窗，厅面宽5.7米，视野开阔，采光充足,苹果社区南区,双井,房本满五年,686.0,95477.0,101114854332,https://bj.lianjia.com/ershoufang/101114854332.html,1室1厅,71.85,北,精装,23层,2005年建
112,双井,东二环外，双花园社区，安静不临街，不临铁路，无遮挡,双花园西里,双井,,387.0,72896.0,101115010842,https://bj.lianjia.com/ershoufang/101115010842.html,2室1厅,53.09,南,简装,6层,1989年建
113,双井,国贸双井  满五年唯一，南北通透，低楼层，随时签约,双花园西里,双井,房本满五年,330.0,60640.0,101114327355,https://bj.lianjia.com/ershoufang/101114327355.html,2室1厅,54.42,南 北,简装,6层,板楼
114,双井,广渠路九龙花园后排东向一居室，不临街，无遮挡,九龙花园,双井,房本满五年,425.0,66490.0,101116219180,https://bj.lianjia.com/ershoufang/101116219180.html,1室1厅,63.92,东,精装,低楼层(共22层),2001年建
115,双井,梦幻首城 中高楼层 无遮挡 采光好 业主诚意出售,首城国际A区,双井,,409.0,86233.0,101116138933,https://bj.lianjia.com/ershoufang/101116138933.html,1室0厅,47.43,东,其他,中楼层(共22层),2010年建
116,双井,苹果社区南区二次装修，诚意出售,苹果社区南区,双井,房本满五年,795.0,92582.0,101112792088,https://bj.lianjia.com/ershoufang/101112792088.html,2室1厅,85.87,西北,精装,27层,2005年建
117,双井,苹果南区 800万内双卫两居 高层 满五唯一 4万平花园,苹果社区南区,双井,房本满五年,789.0,82299.0,101111835909,https://bj.lianjia.com/ershoufang/101111835909.html,2室2厅,95.87,北 东北,精装,27层,2005年建
118,双井,双花园南里一区 近国贸 东向三居 业主诚意出售,双花园南里一区,双井,房本满五年,770.0,63663.0,101114143723,https://bj.lianjia.com/ershoufang/101114143723.html,2室1厅,120.95,东,简装,22层,2000年建
